tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,9584674091.762016,-67119714.93571883,-10858989619.76038,30373592041.38028,8483193937.308654
tenant-dsk,-67119714.93571883,455889607460.12,10597313879.371147,160234146834.95166,139024781001.43762
tenant-mem,-10858989619.76038,10597313879.371147,1703919411423.3438,-196712411876.94827,696567282704.506
tenant-nsy,30373592041.38028,160234146834.95166,-196712411876.94827,34051978880555.277,796631325345.7009
tenant-ntk,8483193937.308654,139024781001.43762,696567282704.506,796631325345.7009,2785575828643.228
