tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.017870977775208217,0.13776042417044185,0.02901930700145446,-0.10846725957372544
tenant-dsk,0.017870977775208217,1.0,-0.16695999064100184,0.14783287177830381,-0.012812568867648973
tenant-mem,0.13776042417044185,-0.16695999064100184,1.0,-0.24963224362496161,-0.13335055757383565
tenant-nsy,0.02901930700145446,0.14783287177830381,-0.24963224362496161,1.0,0.16204089732968066
tenant-ntk,-0.10846725957372544,-0.012812568867648973,-0.13335055757383565,0.16204089732968066,1.0
