,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.09513220978459314,0.002965344069927821,0.2997113541928473
tenant-dsk,0.0894113190997329,,0.03562495346307266,0.0013310505677753674
tenant-mem,0.710946030007694,0.0066590816145132336,,0.20779876652915713
tenant-ntk,8.246370471225227e-05,0.26515868824253147,0.5915728867769554,
