,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.6744470327478703,0.7496332257830658,0.6618925721656725
tenant-dsk,0.7111465556297466,,0.7068935310477137,0.5495502490948274
tenant-mem,0.6970972813410786,0.7493926696799315,,0.7189449658647532
tenant-ntk,0.5882702949142197,0.6271451125939912,0.5880836122881163,
