,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.7837920377235683,0.6029033853065885,0.6113551892709849
tenant-dsk,0.6871146689346775,,0.6046640907737975,0.6997303114741926
tenant-mem,0.6414650754851642,0.6956014610495608,,0.6209182150804863
tenant-ntk,0.658596073821478,0.6361447271446126,0.5769918872901001,
