,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.15755933693144286,0.4962827611313544,0.10417755968752287
tenant-dsk,0.0002430934117159317,,0.0005983038209013072,8.243523957442678e-05
tenant-mem,0.006098364307092118,0.007635617386819905,,0.007501895317432935
tenant-ntk,0.035963651953122726,3.022478237788233e-05,0.0007693231613595011,
