,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.06585520976516264,0.07160445181633378,0.08932008410348938,0.028492896944238903
tenant-dsk,0.06555253657073365,,0.2730058472712307,0.31618464995975437,0.0793045592574823
tenant-mem,0.103008559328652,0.30219029007687587,,0.5201186144608198,0.15117311916904244
tenant-nsy,0.02973465721035891,0.1305158352152922,0.16611165663375585,,0.09328229900706768
tenant-ntk,0.02469740303306888,0.10779561482076487,0.13731857272743014,0.1358529486962177,
