,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.8039691334554038,0.7541524216053898,0.11858661099710635,0.6496883296237994
tenant-dsk,0.7877479773476339,,0.6719682744800614,0.1533066311502846,0.594888021033541
tenant-mem,0.6321198979058689,0.6171933901869118,,0.11618211013439665,0.5695610840723873
tenant-nsy,0.04093871213432405,0.05305992425553617,0.05305992425553617,,0.028817500013111928
tenant-ntk,0.5563813378187201,0.63095169939536,0.6160578136587205,0.13879918105636443,
