,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,3.1650937868249085e-07,0.014254378733265762,0.0006040094487345714
tenant-dsk,0.3272706259966055,,0.00010264821763918158,0.02113143873750815
tenant-mem,0.059399205877724404,0.0011719880105494967,,0.23591282473107686
tenant-ntk,0.5313868187847482,0.5065099127272543,0.1977799061587757,
