timestamp,value
20250810_012122,0.3428243111813634
20250810_012125,0.3200431122524188
20250810_012128,0.31760533420022874
20250810_012131,0.3275921053743365
20250810_012134,0.31984964356892
20250810_012136,0.3312907457284523
20250810_012139,0.28294576590100573
20250810_012142,0.2810361909770071
20250810_012145,0.2810361909770071
20250810_012147,0.23017985548350123
20250810_012150,0.24450516755649807
20250810_012153,0.2658127193843282
20250810_012155,0.2723606966101324
20250810_012158,0.30442345445071356
20250810_012201,0.23836701217495765
20250810_012204,0.22999540558526346
20250810_012207,0.16059971025406716
20250810_012210,0.21307676906954334
20250810_012212,0.21307676906954334
20250810_012215,0.2197270567983594
20250810_012218,0.2173564068841935
20250810_012220,0.2160861654791899
20250810_012223,0.1910162953930372
20250810_012226,0.1937442546552904
20250810_012228,0.21191328423880063
20250810_012231,0.19207006594035664
20250810_012234,0.18631466001744482
20250810_012237,0.16676843598884833
20250810_012239,0.20049521973485446
20250810_012242,0.19934277437722012
20250810_012245,0.1501314311000316
20250810_012247,0.13724548407390794
20250810_012250,0.18997919797533122
20250810_012253,0.20581442989780385
20250810_012256,0.2104868538400433
20250810_012258,0.21643837363498888
20250810_012301,0.18671141035091904
20250810_012304,0.19708081001928826
20250810_012307,0.21309797106244743
20250810_012310,0.19410823987723838
20250810_012312,0.17587049997536394
20250810_012315,0.16997717786282904
20250810_012318,0.17206979978300985
20250810_012320,0.19326073193395082
20250810_012323,0.20820193771356896
20250810_012326,0.2129132384099155
20250810_012329,0.20142893156301558
20250810_012332,0.15602067710415674
20250810_012335,0.1529476653858215
20250810_012337,0.14774851426367996
20250810_012340,0.16836906234745216
20250810_012343,0.1683690623474522
20250810_012346,0.16573106332597187
20250810_012348,0.17221043412751938
20250810_012351,0.18097078695289484
20250810_012354,0.1666727669686222
20250810_012356,0.1666727669686222
20250810_012359,0.14318803538726904
20250810_012402,0.13879694070359702
20250810_012405,0.14736397300788848
20250810_012408,0.1471627494556159
20250810_012410,0.18118403577668454
20250810_012413,0.18118403577668454
20250810_012416,0.1794137767607097
20250810_012418,0.17259347038343067
20250810_012421,0.16940557301506387
20250810_012424,0.16402461439759
20250810_012426,0.15812106157678635
20250810_012429,0.18717356409730204
20250810_012432,0.209654665898784
20250810_012435,0.2146491451268069
20250810_012438,0.21930248971549374
20250810_012440,0.18059351791661477
20250810_012443,0.1667422123428955
20250810_012446,0.164839300286022
20250810_012449,0.1768844310340217
20250810_012451,0.16540112361973403
20250810_012454,0.16540112361973403
20250810_012457,0.16540112361973403
20250810_012500,0.14156871399202942
20250810_012502,0.16478523962872038
20250810_012505,0.16474828156608332
20250810_012508,0.14495320468742068
20250810_012511,0.1773161501722271
20250810_012514,0.18126403967921378
20250810_012516,0.20646152020282602
20250810_012519,0.15327633359121276
20250810_012522,0.15483662012575028
20250810_012524,0.1497817329086164
20250810_012527,0.14408017960295358
20250810_012530,0.19457681436540944
20250810_012533,0.1982524093732682
20250810_012536,0.20701893059105692
20250810_012539,0.18992872610851183
20250810_012541,0.169396229965789
20250810_012544,0.16365397946864899
20250810_012547,0.15762068689960204
20250810_012549,0.20300224456403124
20250810_012552,0.20885319255080956
20250810_012555,0.21367460324029558
20250810_012557,0.2208445773825813
20250810_012600,0.19539812580309868
20250810_012603,0.19250539098371358
20250810_012606,0.1931350672492296
20250810_012609,0.18843589501405997
20250810_012612,0.18843589501405997
20250810_012614,0.1885880689297221
20250810_012617,0.16495838657621373
20250810_012620,0.1907422342061935
20250810_012623,0.19921993996187282
20250810_012625,0.19921993996187282
20250810_012628,0.19921993996187282
