tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.30409879593720796,0.26627446320827514,0.06087663909073841,0.2630641368951928
tenant-dsk,0.30409879593720796,1.0,0.24840255031046662,0.06004422234981038,0.2878736881398698
tenant-mem,0.26627446320827514,0.24840255031046662,1.0,-0.16044418463260796,0.281979651725385
tenant-nsy,0.06087663909073841,0.06004422234981038,-0.16044418463260796,1.0,-0.08591533187508754
tenant-ntk,0.2630641368951928,0.2878736881398698,0.281979651725385,-0.08591533187508754,1.0
