tenant_id,metric_name,experimental_phase,round_id,count,mean,std,min,max,skewness,kurtosis
tenant-cpu,cpu_usage,1 - Baseline,round-1,97,0.42832188463790904,0.8963925396844608,0.0005736,2.9986423758309595,1.8474062875147137,1.7994046344359567
tenant-cpu,cpu_usage,2 - CPU Noise,round-1,201,0.0009360412345705114,0.00013281074439643975,0.0006001111111111,0.0012518427073307,-0.04734206593891282,-0.6447069448766292
tenant-cpu,cpu_usage,3 - Memory Noise,round-1,201,0.0009251164297871588,0.00013924183142365848,0.0004538613141939,0.0012818883108554,-0.15029729318525029,0.39800376069848165
tenant-cpu,cpu_usage,4 - Network Noise,round-1,196,0.001174505142656003,0.00020088821796593068,0.000613251003241,0.0016847303283214,0.13723511126326107,-0.236536522640598
tenant-cpu,cpu_usage,5 - Disk Noise,round-1,190,0.0012108751802785273,0.00022455314541235994,0.0006400628000191,0.0018117603109866,0.06684499179679332,-0.23496727352856484
tenant-cpu,cpu_usage,6 - Combined Noise,round-1,192,0.0010369793553824697,0.0001642532721170035,0.0005337750000004,0.0014427093300112,-0.2864999586005872,0.16405934494542196
tenant-cpu,cpu_usage,7 - Recovery,round-1,101,0.0009954700306531998,0.00016339948685990818,0.0005206780870607,0.0014620769590966,-0.032208203989291195,0.151200231822183
tenant-cpu,disk_throughput_total,1 - Baseline,round-1,97,99.17735271911319,364.9748624100326,0.0,1774.9333333333334,3.6095311156576804,11.948599155238954
tenant-cpu,disk_throughput_total,2 - CPU Noise,round-1,201,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,3 - Memory Noise,round-1,201,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,4 - Network Noise,round-1,196,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,5 - Disk Noise,round-1,190,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,6 - Combined Noise,round-1,192,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,7 - Recovery,round-1,101,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,memory_usage,1 - Baseline,round-1,100,2886082.56,1800880.4440810676,0.0,7352320.0,1.9483420721372664,2.13108410218245
tenant-cpu,memory_usage,2 - CPU Noise,round-1,201,2185266.9452736317,97901.34877396739,2146304.0,2981888.0,5.972161444406155,43.37519824101932
tenant-cpu,memory_usage,3 - Memory Noise,round-1,201,2172123.064676617,43162.28636577069,2146304.0,2359296.0,3.0462180132099683,8.95380288390691
tenant-cpu,memory_usage,4 - Network Noise,round-1,197,2168010.720812183,52473.42586440465,2146304.0,2813952.0,10.457136754944573,121.51353334841335
tenant-cpu,memory_usage,5 - Disk Noise,round-1,190,2162472.4210526315,32807.89773790016,2146304.0,2469888.0,8.847538351410904,81.26491124984662
tenant-cpu,memory_usage,6 - Combined Noise,round-1,192,2160384.0,12578.540755559352,2138112.0,2244608.0,3.0606675659093554,19.464307218980547
tenant-cpu,memory_usage,7 - Recovery,round-1,101,2165040.1584158414,38647.432593312726,2138112.0,2371584.0,4.746550954319421,23.108705740620486
tenant-cpu,network_total_bandwidth,1 - Baseline,round-1,97,36.65414293990156,5.101113564376314,16.466666666666665,44.73335740941375,-1.3718169350040517,2.9343262294363437
