,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.3025469730207659,0.2422612448840788,0.24591700315026632,0.19752059352478496
tenant-dsk,0.2517370034214291,,0.2859506089937408,0.26228010572808563,0.20141668020905532
tenant-mem,0.2834962329639638,0.3012353084038406,,0.24424806674831284,0.22341420097255474
tenant-nsy,0.2218353863612629,0.1882312252550088,0.19655197800829932,,0.1781844106406159
tenant-ntk,0.19619098932110438,0.1827898578537258,0.18793769196505378,0.1729012619218317,
