,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.007990411211846763,0.07599339067429933,0.8094307907057909
tenant-dsk,0.3768035755607847,,0.9876583051656341,0.8950930051004797
tenant-mem,0.2810088576931742,0.027945107934921762,,0.6207654863581017
tenant-ntk,0.24042280181375222,0.6449894684423818,0.8789437217251564,
