,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.3800709047199122,0.2652679794285213,0.03800323526050264,0.20596629242158848
tenant-dsk,0.3251997390909731,,0.39399403168682845,0.03550640931574263,0.219701853619228
tenant-mem,0.3433361428032414,0.36918327952976904,,0.04134833784933698,0.19799398118334216
tenant-nsy,0.016936255594452006,0.017937706079617612,0.01171610578706155,,0.004600472639306232
tenant-ntk,0.1182396347545172,0.1737752671612161,0.1085937065243518,0.0058593677170915275,
