,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.027011256592496712,0.9666651728685166,0.08766870245614808
tenant-dsk,0.014303167473551759,,0.5247638756600461,0.039676965431755334
tenant-mem,3.936018391708038e-06,0.4500370489574931,,0.028961868449102108
tenant-ntk,0.7870311636643942,0.423338912316198,0.4645088965525517,
