,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.0221620314469231,0.000166379156324503,0.0005343065262468392,2.4202982356878955e-08
tenant-dsk,2.197886150196609e-06,,7.206346252894662e-07,5.2549958141875086e-05,1.44566778771395e-05
tenant-mem,4.643767057406533e-06,6.0589183876236664e-05,,0.049712071468130614,5.203573043892566e-10
tenant-nsy,8.707144084290954e-06,0.04566734378394923,4.1554529355595066e-05,,5.6526394754401616e-06
tenant-ntk,4.893444392302959e-08,0.07566493829085404,8.314575284263159e-07,0.4838256326689041,
