,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,5.281151732147045e-05,2.397912879915086e-05,1.1099833367366942e-08,8.244217847388988e-13
tenant-dsk,0.17119652485245299,,1.448967561556497e-05,0.004279823127649121,1.2846114795760967e-06
tenant-mem,1.7337222332879925e-07,4.428545917205381e-05,,7.084708498017253e-07,1.4732097333361479e-12
tenant-nsy,1.7440897017911366e-06,2.5329261114624667e-06,4.242519720436459e-09,,6.688704323992034e-09
tenant-ntk,0.0021714708557011506,0.10832617685347515,0.01555000463236159,0.0035925216974728516,
