,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.3209727561024576,0.36123190523723175,0.2919123427555614
tenant-dsk,0.18454763469093446,,0.19383804367564375,0.13271176599832502
tenant-mem,0.3374756887799508,0.2514172256774089,,0.19738639537153088
tenant-ntk,0.17562780352670745,0.10850588549440747,0.14737018843102237,
