tenant_id,1 - Baseline_mean,1 - Baseline_std,2 - CPU Noise_mean,2 - CPU Noise_std,2 - CPU Noise_vs_baseline_pct,3 - Memory Noise_mean,3 - Memory Noise_std,3 - Memory Noise_vs_baseline_pct,4 - Network Noise_mean,4 - Network Noise_std,4 - Network Noise_vs_baseline_pct,5 - Disk Noise_mean,5 - Disk Noise_std,5 - Disk Noise_vs_baseline_pct,6 - Combined Noise_mean,6 - Combined Noise_std,6 - Combined Noise_vs_baseline_pct,7 - Recovery_mean,7 - Recovery_std,7 - Recovery_vs_baseline_pct,metric
tenant-cpu,2659216.9638554216,1464493.4991289214,2186086.706586826,79260.19404804579,-17.792089314240663,2178479.807228916,29499.697838599546,-18.07814718245167,2186764.487804878,65348.491293317034,-17.766601314304424,2186739.512195122,83174.56913934203,-17.767540523481244,2937007.9018404908,130823.15118402668,10.446343482342957,2912058.6024096385,20372.0139864768,9.508123706748567,memory_usage
tenant-mem,29147999.61445783,3025270.51480814,28675850.730538923,1293082.9729703537,-1.6198328878964126,29675125.204819277,1618402.6325120353,1.8084451671941983,32522614.63414634,2369471.599765857,11.577518403748885,33985436.09756097,1572765.2043389622,16.59611824855282,37816734.62576687,1371238.489818521,29.74041143807764,38003477.590361446,1261375.993703375,30.381083069286063,memory_usage
tenant-ntk,1493522.962962963,397634.3112769655,1446721.9161676646,48252.475496945146,-3.1336007517722337,1482036.4337349397,219393.06635734276,-0.7690895629241223,1453430.6341463414,101680.23215975487,-2.6844132839500103,1452531.512195122,75588.19136233714,-2.744614698559374,1618296.9325153374,71179.15926583928,8.354338878381789,1614046.0722891567,50076.807172348366,8.069719201845482,memory_usage
tenant-dsk,75004257.97530864,5659137.502102533,75992818.2035928,886979.7106198696,1.3180054772485033,75755816.09638554,583121.5691382625,1.0020206070491482,69408068.68292683,4096547.448087753,-7.461162130587399,67179345.17073171,1224509.1709547702,-10.432624781319602,64625959.26380368,677734.0896228305,-13.836946050344887,65028688.192771085,744176.7768256444,-13.300004628832552,memory_usage
tenant-cpu,0.17442849873637428,0.4926124115949943,0.001020224104346354,0.00012883436608020473,-99.4151046923311,0.0009999626123101128,0.0001376456837141737,-99.42672062217228,0.0010414166272953317,0.0001490723399811696,-99.40295500171145,0.0010559679049626251,0.00015162193450660386,-99.39461274240594,0.0010526619338528584,0.0001577359404434792,-99.39650805832835,0.0010200181129704174,0.00012709998123908476,-99.41522278735424,cpu_usage
tenant-mem,0.012647187858372835,0.001353368085579097,0.012828223853041346,0.0008993305072808875,1.4314327951463042,0.012656106847304335,0.0008953486241064024,0.0705215185492375,0.012426348355855002,0.0009496917200186103,-1.7461549950144108,0.012655929198073542,0.0009624125836990425,0.06911686454407626,0.012429111991833263,0.0008399221075681798,-1.7243032125532913,0.012521917124536437,0.0009442784345648367,-0.9905026733153567,cpu_usage
tenant-ntk,0.0006110969984498913,6.784565351600472e-05,0.0006382794389236947,5.403548593779689e-05,4.448138436738242,0.0006200221733650005,5.1613594611837993e-05,1.4605168962945017,0.0006284064537958171,4.707126177236835e-05,2.8325217420201567,0.0006286299982027577,5.14256867996068e-05,2.8691025806607686,0.0006200888961982294,5.020415585870141e-05,1.4714354302421617,0.000639419294752444,4.713370853750072e-05,4.6346646071564805,cpu_usage
tenant-dsk,0.023300542647065912,0.0029276655926715684,0.02385873816081502,0.0015756928654627092,2.3956331069370895,0.023893426164531772,0.0015597630356166444,2.544505192202117,0.024644185685348156,0.0017635572106823496,5.7665740177576525,0.02449401922377242,0.0020207741654196918,5.122097775936539,0.024116404267194434,0.001737594020823727,3.501470469964607,0.023899059544495678,0.0016222365947553882,2.5686822255409303,cpu_usage
tenant-cpu,35.28434021972231,5.337869292369555,36.0692241319825,3.85659215494772,2.224453985458053,35.99592251292396,3.696666836691838,2.016708513664965,36.031851629497424,3.968641337242295,2.118535886232302,36.859138745008,3.763212745182013,4.463165572826707,36.35247311894845,3.5042521111605573,3.02721516847042,36.01532021151327,3.8057323753987755,2.0716838893373333,network_total_bandwidth
tenant-mem,3599.012388276336,537.1455794291946,3750.9009315200183,380.72574657632015,4.220283979528779,3671.8471831998,386.99361000423363,2.023743934883939,3676.035313579537,407.6150320471023,2.1401128141181407,3717.0703635883197,419.03958005116726,3.280288106163614,3662.817366504099,386.8014502528563,1.7728468630895982,3674.0744412327454,405.32578586636055,2.0856291909669875,network_total_bandwidth
