tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,7000444697749.306,-2409682680197.624,-11263010661584.248,-214038342754.7728
tenant-dsk,-2409682680197.624,1425676867943.4834,4100270877962.6206,83297162317.34846
tenant-mem,-11263010661584.248,4100270877962.6206,19950729420273.418,357021828415.9584
tenant-ntk,-214038342754.7728,83297162317.34846,357021828415.9584,24323115370.141865
