tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,16688065.909836488,45279307.96573137,197903987.31802902,2472041.8140336093
tenant-dsk,45279307.96573137,158926435.9688619,604924886.2475674,6019807.543929694
tenant-mem,197903987.31802902,604924886.2475674,2613363024.484091,28604493.128505956
tenant-ntk,2472041.8140336093,6019807.543929694,28604493.128505956,389358.9683179845
