tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.0,0.0,0.0,0.0
tenant-dsk,0.0,46873.07066851758,0.0,0.0,0.0
tenant-mem,0.0,0.0,0.0,0.0,0.0
tenant-nsy,0.0,0.0,0.0,0.0,0.0
tenant-ntk,0.0,0.0,0.0,0.0,0.0
