tenant1,tenant2,covariance,metric,phase,round_id
tenant-cpu,tenant-mem,0.033773858505520886,cpu_usage,4-Network-Noise,round-8
tenant-cpu,tenant-nsy,-0.07902741786032268,cpu_usage,4-Network-Noise,round-8
tenant-cpu,tenant-ntk,0.017504267139969117,cpu_usage,4-Network-Noise,round-8
tenant-dsk,tenant-mem,0.004024543413864373,cpu_usage,4-Network-Noise,round-8
tenant-dsk,tenant-nsy,0.002603873969844084,cpu_usage,4-Network-Noise,round-8
tenant-dsk,tenant-ntk,0.006229733571589181,cpu_usage,4-Network-Noise,round-8
tenant-mem,tenant-nsy,-0.05586213162942096,cpu_usage,4-Network-Noise,round-8
tenant-mem,tenant-ntk,0.01342407712995298,cpu_usage,4-Network-Noise,round-8
tenant-nsy,tenant-ntk,0.013535792964494338,cpu_usage,4-Network-Noise,round-8
tenant-cpu,tenant-dsk,0.005172685261049803,cpu_usage,5-Disk-Noise,round-8
tenant-cpu,tenant-mem,0.016854397023746893,cpu_usage,5-Disk-Noise,round-8
tenant-cpu,tenant-nsy,0.006146154860486305,cpu_usage,5-Disk-Noise,round-8
tenant-cpu,tenant-ntk,0.020042550322224715,cpu_usage,5-Disk-Noise,round-8
tenant-dsk,tenant-mem,0.002727949198310801,cpu_usage,5-Disk-Noise,round-8
tenant-dsk,tenant-nsy,0.002600201249780327,cpu_usage,5-Disk-Noise,round-8
tenant-dsk,tenant-ntk,0.005419226050228992,cpu_usage,5-Disk-Noise,round-8
tenant-mem,tenant-nsy,0.0042299031795248925,cpu_usage,5-Disk-Noise,round-8
tenant-mem,tenant-ntk,0.01798246041667659,cpu_usage,5-Disk-Noise,round-8
tenant-nsy,tenant-ntk,0.006111964027691807,cpu_usage,5-Disk-Noise,round-8
tenant-cpu,tenant-dsk,0.000948227098832889,cpu_usage,6-Combined-Noise,round-8
tenant-cpu,tenant-mem,0.01678427652561544,cpu_usage,6-Combined-Noise,round-8
tenant-cpu,tenant-nsy,-0.004739663570345374,cpu_usage,6-Combined-Noise,round-8
tenant-cpu,tenant-ntk,0.016733408794680764,cpu_usage,6-Combined-Noise,round-8
tenant-dsk,tenant-mem,0.001369622623169807,cpu_usage,6-Combined-Noise,round-8
tenant-dsk,tenant-nsy,0.009845858465880838,cpu_usage,6-Combined-Noise,round-8
tenant-dsk,tenant-ntk,0.0052942719577013745,cpu_usage,6-Combined-Noise,round-8
tenant-mem,tenant-nsy,-0.0275200948454748,cpu_usage,6-Combined-Noise,round-8
tenant-mem,tenant-ntk,0.01303235601059259,cpu_usage,6-Combined-Noise,round-8
tenant-nsy,tenant-ntk,0.040142061670333004,cpu_usage,6-Combined-Noise,round-8
tenant-cpu,tenant-dsk,0.010165288374550135,cpu_usage,7-Recovery,round-8
tenant-cpu,tenant-mem,0.030830359256907174,cpu_usage,7-Recovery,round-8
tenant-cpu,tenant-nsy,-0.004067665338671818,cpu_usage,7-Recovery,round-8
tenant-cpu,tenant-ntk,0.040792902758302746,cpu_usage,7-Recovery,round-8
tenant-dsk,tenant-mem,0.0073051281718926825,cpu_usage,7-Recovery,round-8
tenant-dsk,tenant-nsy,-0.0024003760206528055,cpu_usage,7-Recovery,round-8
tenant-dsk,tenant-ntk,0.011009732060130001,cpu_usage,7-Recovery,round-8
tenant-mem,tenant-nsy,-0.003411400990516934,cpu_usage,7-Recovery,round-8
tenant-mem,tenant-ntk,0.03432547951563089,cpu_usage,7-Recovery,round-8
tenant-nsy,tenant-ntk,-0.0034865238842459647,cpu_usage,7-Recovery,round-8
tenant-cpu,tenant-dsk,-630027307639169.2,memory_usage,1-Baseline,round-8
tenant-cpu,tenant-mem,252909558020247.75,memory_usage,1-Baseline,round-8
tenant-cpu,tenant-ntk,-128954685560767.47,memory_usage,1-Baseline,round-8
tenant-dsk,tenant-mem,129825235600092.06,memory_usage,1-Baseline,round-8
tenant-dsk,tenant-ntk,424524863332066.2,memory_usage,1-Baseline,round-8
tenant-mem,tenant-ntk,-165719206292279.75,memory_usage,1-Baseline,round-8
tenant-cpu,tenant-dsk,3898569609405.868,memory_usage,2-CPU-Noise,round-8
tenant-cpu,tenant-mem,463827826529234.3,memory_usage,2-CPU-Noise,round-8
tenant-cpu,tenant-nsy,725105144280575.6,memory_usage,2-CPU-Noise,round-8
tenant-cpu,tenant-ntk,250220603788374.2,memory_usage,2-CPU-Noise,round-8
tenant-dsk,tenant-mem,196455401998711.16,memory_usage,2-CPU-Noise,round-8
tenant-dsk,tenant-nsy,53254426846862.695,memory_usage,2-CPU-Noise,round-8
tenant-dsk,tenant-ntk,-151989080485892.25,memory_usage,2-CPU-Noise,round-8
tenant-mem,tenant-nsy,161023327672994.97,memory_usage,2-CPU-Noise,round-8
tenant-mem,tenant-ntk,-139801678315897.81,memory_usage,2-CPU-Noise,round-8
tenant-nsy,tenant-ntk,-31545348305502.98,memory_usage,2-CPU-Noise,round-8
tenant-cpu,tenant-dsk,49229205290539.3,memory_usage,3-Memory-Noise,round-8
tenant-cpu,tenant-mem,154641389927877.88,memory_usage,3-Memory-Noise,round-8
tenant-cpu,tenant-nsy,-76950318085491.56,memory_usage,3-Memory-Noise,round-8
tenant-cpu,tenant-ntk,496658699766593.4,memory_usage,3-Memory-Noise,round-8
tenant-dsk,tenant-mem,289004341215767.94,memory_usage,3-Memory-Noise,round-8
tenant-dsk,tenant-nsy,-138826496660824.16,memory_usage,3-Memory-Noise,round-8
tenant-dsk,tenant-ntk,31622358760493.184,memory_usage,3-Memory-Noise,round-8
tenant-mem,tenant-nsy,-38117999136338.53,memory_usage,3-Memory-Noise,round-8
tenant-mem,tenant-ntk,472087430078179.44,memory_usage,3-Memory-Noise,round-8
tenant-nsy,tenant-ntk,179687281847808.4,memory_usage,3-Memory-Noise,round-8
tenant-cpu,tenant-dsk,-352158907028175.3,memory_usage,4-Network-Noise,round-8
tenant-cpu,tenant-mem,16841505592054.625,memory_usage,4-Network-Noise,round-8
tenant-cpu,tenant-nsy,1000567665953.5702,memory_usage,4-Network-Noise,round-8
tenant-cpu,tenant-ntk,231672680799237.3,memory_usage,4-Network-Noise,round-8
tenant-dsk,tenant-mem,136505418611090.38,memory_usage,4-Network-Noise,round-8
tenant-dsk,tenant-nsy,-229769728222620.06,memory_usage,4-Network-Noise,round-8
tenant-dsk,tenant-ntk,-116799179367666.31,memory_usage,4-Network-Noise,round-8
tenant-mem,tenant-nsy,-124021011097070.34,memory_usage,4-Network-Noise,round-8
tenant-mem,tenant-ntk,-106235551551529.58,memory_usage,4-Network-Noise,round-8
tenant-nsy,tenant-ntk,268000518827453.38,memory_usage,4-Network-Noise,round-8
tenant-cpu,tenant-dsk,-215053567363753.3,memory_usage,5-Disk-Noise,round-8
tenant-cpu,tenant-mem,699118656323094.8,memory_usage,5-Disk-Noise,round-8
tenant-cpu,tenant-nsy,274128655981849.56,memory_usage,5-Disk-Noise,round-8
tenant-cpu,tenant-ntk,-325329368021946.3,memory_usage,5-Disk-Noise,round-8
tenant-dsk,tenant-mem,-69521374568795.97,memory_usage,5-Disk-Noise,round-8
tenant-dsk,tenant-nsy,138380979839110.42,memory_usage,5-Disk-Noise,round-8
tenant-dsk,tenant-ntk,1009324238810.119,memory_usage,5-Disk-Noise,round-8
tenant-mem,tenant-nsy,-180030844520517.3,memory_usage,5-Disk-Noise,round-8
tenant-mem,tenant-ntk,11850621307182.56,memory_usage,5-Disk-Noise,round-8
tenant-nsy,tenant-ntk,490629557569524.1,memory_usage,5-Disk-Noise,round-8
tenant-cpu,tenant-dsk,726428114021995.6,memory_usage,6-Combined-Noise,round-8
tenant-cpu,tenant-mem,-170622107304672.75,memory_usage,6-Combined-Noise,round-8
tenant-cpu,tenant-nsy,199450765736664.9,memory_usage,6-Combined-Noise,round-8
tenant-cpu,tenant-ntk,-4046083357109.5835,memory_usage,6-Combined-Noise,round-8
tenant-dsk,tenant-mem,66657280264359.72,memory_usage,6-Combined-Noise,round-8
tenant-dsk,tenant-nsy,767127183514257.2,memory_usage,6-Combined-Noise,round-8
tenant-dsk,tenant-ntk,205829655887186.6,memory_usage,6-Combined-Noise,round-8
tenant-mem,tenant-nsy,671229353206408.4,memory_usage,6-Combined-Noise,round-8
tenant-mem,tenant-ntk,283088975306966.2,memory_usage,6-Combined-Noise,round-8
tenant-nsy,tenant-ntk,165980044597385.78,memory_usage,6-Combined-Noise,round-8
tenant-cpu,tenant-dsk,54700494214593.164,memory_usage,7-Recovery,round-8
tenant-cpu,tenant-mem,-93231487533700.75,memory_usage,7-Recovery,round-8
tenant-cpu,tenant-nsy,-39837200446759.66,memory_usage,7-Recovery,round-8
tenant-cpu,tenant-ntk,223277248687871.28,memory_usage,7-Recovery,round-8
tenant-dsk,tenant-mem,31633920720342.46,memory_usage,7-Recovery,round-8
tenant-dsk,tenant-nsy,6903448771203.662,memory_usage,7-Recovery,round-8
tenant-dsk,tenant-ntk,231494551056701.0,memory_usage,7-Recovery,round-8
tenant-mem,tenant-nsy,10078553707337.271,memory_usage,7-Recovery,round-8
tenant-mem,tenant-ntk,-58685308331036.07,memory_usage,7-Recovery,round-8
tenant-nsy,tenant-ntk,12740093309597.803,memory_usage,7-Recovery,round-8
tenant-cpu,tenant-dsk,3498070.3609234313,network_throughput,1-Baseline,round-8
tenant-cpu,tenant-mem,785621.2950391162,network_throughput,1-Baseline,round-8
tenant-cpu,tenant-ntk,-3691233.3891469208,network_throughput,1-Baseline,round-8
tenant-dsk,tenant-mem,3836985.3197822873,network_throughput,1-Baseline,round-8
tenant-dsk,tenant-ntk,-5456793.899075251,network_throughput,1-Baseline,round-8
tenant-mem,tenant-ntk,-14794889.814083606,network_throughput,1-Baseline,round-8
tenant-cpu,tenant-dsk,270031.0838404207,network_throughput,2-CPU-Noise,round-8
tenant-cpu,tenant-mem,555542.779422627,network_throughput,2-CPU-Noise,round-8
tenant-cpu,tenant-nsy,610274.7184533931,network_throughput,2-CPU-Noise,round-8
tenant-cpu,tenant-ntk,11854534.183222568,network_throughput,2-CPU-Noise,round-8
tenant-dsk,tenant-mem,587934.7052160144,network_throughput,2-CPU-Noise,round-8
tenant-dsk,tenant-nsy,956341.080688281,network_throughput,2-CPU-Noise,round-8
tenant-dsk,tenant-ntk,14083783.108032139,network_throughput,2-CPU-Noise,round-8
tenant-mem,tenant-nsy,473097.19155874575,network_throughput,2-CPU-Noise,round-8
tenant-mem,tenant-ntk,24315904.80898323,network_throughput,2-CPU-Noise,round-8
tenant-nsy,tenant-ntk,24375583.236676097,network_throughput,2-CPU-Noise,round-8
tenant-cpu,tenant-dsk,429848.33504406683,network_throughput,3-Memory-Noise,round-8
tenant-cpu,tenant-mem,156471.42747859555,network_throughput,3-Memory-Noise,round-8
tenant-cpu,tenant-nsy,89460.06524764666,network_throughput,3-Memory-Noise,round-8
tenant-cpu,tenant-ntk,670625.605231718,network_throughput,3-Memory-Noise,round-8
tenant-dsk,tenant-mem,254402.2315226415,network_throughput,3-Memory-Noise,round-8
tenant-dsk,tenant-nsy,260907.18006203452,network_throughput,3-Memory-Noise,round-8
tenant-dsk,tenant-ntk,1750042.1474460852,network_throughput,3-Memory-Noise,round-8
tenant-mem,tenant-nsy,366483.3083576617,network_throughput,3-Memory-Noise,round-8
tenant-mem,tenant-ntk,16881553.287291624,network_throughput,3-Memory-Noise,round-8
tenant-nsy,tenant-ntk,2591083.6403489844,network_throughput,3-Memory-Noise,round-8
tenant-cpu,tenant-dsk,196000.25655606415,network_throughput,4-Network-Noise,round-8
tenant-cpu,tenant-mem,307617.59057102876,network_throughput,4-Network-Noise,round-8
tenant-cpu,tenant-nsy,-131654435773.98251,network_throughput,4-Network-Noise,round-8
tenant-cpu,tenant-ntk,8341918.373045719,network_throughput,4-Network-Noise,round-8
tenant-dsk,tenant-mem,369230.28622684104,network_throughput,4-Network-Noise,round-8
tenant-dsk,tenant-nsy,54621306427.18286,network_throughput,4-Network-Noise,round-8
tenant-dsk,tenant-ntk,5321749.83923274,network_throughput,4-Network-Noise,round-8
tenant-mem,tenant-nsy,249008852478.3195,network_throughput,4-Network-Noise,round-8
tenant-mem,tenant-ntk,-2264606.9862158136,network_throughput,4-Network-Noise,round-8
tenant-nsy,tenant-ntk,5374469726604.799,network_throughput,4-Network-Noise,round-8
tenant-cpu,tenant-dsk,458207.15616744204,network_throughput,5-Disk-Noise,round-8
tenant-cpu,tenant-mem,361927.91308941646,network_throughput,5-Disk-Noise,round-8
tenant-cpu,tenant-nsy,623860.2724216453,network_throughput,5-Disk-Noise,round-8
tenant-cpu,tenant-ntk,4803408.282972284,network_throughput,5-Disk-Noise,round-8
tenant-dsk,tenant-mem,371316.07366287534,network_throughput,5-Disk-Noise,round-8
tenant-dsk,tenant-nsy,-684102.1443068414,network_throughput,5-Disk-Noise,round-8
tenant-dsk,tenant-ntk,-264592.45774802205,network_throughput,5-Disk-Noise,round-8
tenant-mem,tenant-nsy,344314.3104082678,network_throughput,5-Disk-Noise,round-8
tenant-mem,tenant-ntk,6531847.010532169,network_throughput,5-Disk-Noise,round-8
tenant-nsy,tenant-ntk,47765852.694970965,network_throughput,5-Disk-Noise,round-8
tenant-cpu,tenant-dsk,129279.86196648666,network_throughput,6-Combined-Noise,round-8
tenant-cpu,tenant-mem,64724.27673514354,network_throughput,6-Combined-Noise,round-8
tenant-cpu,tenant-nsy,-34779840425.213326,network_throughput,6-Combined-Noise,round-8
tenant-cpu,tenant-ntk,6006546.915912711,network_throughput,6-Combined-Noise,round-8
tenant-dsk,tenant-mem,31218.57465026924,network_throughput,6-Combined-Noise,round-8
tenant-dsk,tenant-nsy,-30553094419.899807,network_throughput,6-Combined-Noise,round-8
tenant-dsk,tenant-ntk,4720060.766087049,network_throughput,6-Combined-Noise,round-8
tenant-mem,tenant-nsy,-102334437836.10469,network_throughput,6-Combined-Noise,round-8
tenant-mem,tenant-ntk,11689463.071926929,network_throughput,6-Combined-Noise,round-8
tenant-nsy,tenant-ntk,-18361465961233.375,network_throughput,6-Combined-Noise,round-8
tenant-cpu,tenant-dsk,981210.3850188307,network_throughput,7-Recovery,round-8
tenant-cpu,tenant-mem,784945.8034635904,network_throughput,7-Recovery,round-8
tenant-cpu,tenant-nsy,-536989.331015036,network_throughput,7-Recovery,round-8
tenant-cpu,tenant-ntk,29158657.930695754,network_throughput,7-Recovery,round-8
tenant-dsk,tenant-mem,1175671.8917562824,network_throughput,7-Recovery,round-8
tenant-dsk,tenant-nsy,-497382.3040967121,network_throughput,7-Recovery,round-8
tenant-dsk,tenant-ntk,17843647.54783472,network_throughput,7-Recovery,round-8
tenant-mem,tenant-nsy,-373614.1303616207,network_throughput,7-Recovery,round-8
tenant-mem,tenant-ntk,9276129.634774582,network_throughput,7-Recovery,round-8
tenant-nsy,tenant-ntk,-8944759.190319056,network_throughput,7-Recovery,round-8
tenant-cpu,tenant-dsk,986483878947.96,disk_io_total,1-Baseline,round-8
tenant-cpu,tenant-mem,668658511.3207374,disk_io_total,1-Baseline,round-8
tenant-cpu,tenant-ntk,565028901.8442814,disk_io_total,1-Baseline,round-8
tenant-dsk,tenant-mem,1235943190534.5422,disk_io_total,1-Baseline,round-8
tenant-dsk,tenant-ntk,178981425691.2389,disk_io_total,1-Baseline,round-8
tenant-mem,tenant-ntk,426945871.4693762,disk_io_total,1-Baseline,round-8
tenant-cpu,tenant-dsk,23240842524.149433,disk_io_total,2-CPU-Noise,round-8
tenant-cpu,tenant-mem,373368884.6394045,disk_io_total,2-CPU-Noise,round-8
tenant-cpu,tenant-nsy,366959301.50383353,disk_io_total,2-CPU-Noise,round-8
tenant-cpu,tenant-ntk,32553981.34463174,disk_io_total,2-CPU-Noise,round-8
tenant-dsk,tenant-mem,29862167172.629627,disk_io_total,2-CPU-Noise,round-8
tenant-dsk,tenant-nsy,20043988349.204105,disk_io_total,2-CPU-Noise,round-8
tenant-dsk,tenant-ntk,20907358376.29708,disk_io_total,2-CPU-Noise,round-8
tenant-mem,tenant-nsy,528841688.8103077,disk_io_total,2-CPU-Noise,round-8
tenant-mem,tenant-ntk,396962365.8527162,disk_io_total,2-CPU-Noise,round-8
tenant-nsy,tenant-ntk,261975078.43841723,disk_io_total,2-CPU-Noise,round-8
tenant-cpu,tenant-dsk,15662762395.278727,disk_io_total,3-Memory-Noise,round-8
tenant-cpu,tenant-mem,115015648.37028664,disk_io_total,3-Memory-Noise,round-8
tenant-cpu,tenant-nsy,310398368.9394626,disk_io_total,3-Memory-Noise,round-8
tenant-cpu,tenant-ntk,116820704.32317322,disk_io_total,3-Memory-Noise,round-8
tenant-dsk,tenant-mem,12451856622.405453,disk_io_total,3-Memory-Noise,round-8
tenant-dsk,tenant-nsy,16848573426.777655,disk_io_total,3-Memory-Noise,round-8
tenant-dsk,tenant-ntk,4345225498.353651,disk_io_total,3-Memory-Noise,round-8
tenant-mem,tenant-nsy,244655821.73155478,disk_io_total,3-Memory-Noise,round-8
tenant-mem,tenant-ntk,471195818.8391079,disk_io_total,3-Memory-Noise,round-8
tenant-nsy,tenant-ntk,-57617692.62007491,disk_io_total,3-Memory-Noise,round-8
tenant-cpu,tenant-dsk,5690928233.747687,disk_io_total,4-Network-Noise,round-8
tenant-cpu,tenant-mem,407784178.4547962,disk_io_total,4-Network-Noise,round-8
tenant-cpu,tenant-nsy,420567386.1851337,disk_io_total,4-Network-Noise,round-8
tenant-cpu,tenant-ntk,386488044.59322774,disk_io_total,4-Network-Noise,round-8
tenant-dsk,tenant-mem,9057030965.980133,disk_io_total,4-Network-Noise,round-8
tenant-dsk,tenant-nsy,8137302493.43667,disk_io_total,4-Network-Noise,round-8
tenant-dsk,tenant-ntk,13177966400.338903,disk_io_total,4-Network-Noise,round-8
tenant-mem,tenant-nsy,434529707.22017163,disk_io_total,4-Network-Noise,round-8
tenant-mem,tenant-ntk,513650792.4063397,disk_io_total,4-Network-Noise,round-8
tenant-nsy,tenant-ntk,265568053.87069228,disk_io_total,4-Network-Noise,round-8
tenant-cpu,tenant-dsk,-131533981597.79037,disk_io_total,5-Disk-Noise,round-8
tenant-cpu,tenant-mem,197577806.53751674,disk_io_total,5-Disk-Noise,round-8
tenant-cpu,tenant-nsy,-356113133217.123,disk_io_total,5-Disk-Noise,round-8
tenant-cpu,tenant-ntk,2578112728.8370624,disk_io_total,5-Disk-Noise,round-8
tenant-dsk,tenant-mem,-5084485618.8057995,disk_io_total,5-Disk-Noise,round-8
tenant-dsk,tenant-nsy,10659829219744.123,disk_io_total,5-Disk-Noise,round-8
tenant-dsk,tenant-ntk,-35719180999.49046,disk_io_total,5-Disk-Noise,round-8
tenant-mem,tenant-nsy,-7518106589.808267,disk_io_total,5-Disk-Noise,round-8
tenant-mem,tenant-ntk,459814238.4512624,disk_io_total,5-Disk-Noise,round-8
tenant-nsy,tenant-ntk,-78898674786.51758,disk_io_total,5-Disk-Noise,round-8
tenant-cpu,tenant-dsk,-17441728132.750404,disk_io_total,6-Combined-Noise,round-8
tenant-cpu,tenant-mem,1350246211.3120315,disk_io_total,6-Combined-Noise,round-8
tenant-cpu,tenant-nsy,10700277318.240812,disk_io_total,6-Combined-Noise,round-8
tenant-cpu,tenant-ntk,1695231579.4287875,disk_io_total,6-Combined-Noise,round-8
tenant-dsk,tenant-mem,3284848833.9143543,disk_io_total,6-Combined-Noise,round-8
tenant-dsk,tenant-nsy,276176532611.7183,disk_io_total,6-Combined-Noise,round-8
tenant-dsk,tenant-ntk,1082520761.2315693,disk_io_total,6-Combined-Noise,round-8
tenant-mem,tenant-nsy,2916094402.975126,disk_io_total,6-Combined-Noise,round-8
tenant-mem,tenant-ntk,364169266.669972,disk_io_total,6-Combined-Noise,round-8
tenant-nsy,tenant-ntk,1934992247.809937,disk_io_total,6-Combined-Noise,round-8
tenant-cpu,tenant-dsk,-8076744956.1696,disk_io_total,7-Recovery,round-8
tenant-cpu,tenant-mem,503213364.94217247,disk_io_total,7-Recovery,round-8
tenant-cpu,tenant-nsy,1254791281.5968153,disk_io_total,7-Recovery,round-8
tenant-cpu,tenant-ntk,-398474127.392105,disk_io_total,7-Recovery,round-8
tenant-dsk,tenant-mem,24846631431.6828,disk_io_total,7-Recovery,round-8
tenant-dsk,tenant-nsy,-21994920370.938633,disk_io_total,7-Recovery,round-8
tenant-dsk,tenant-ntk,41590472868.680626,disk_io_total,7-Recovery,round-8
tenant-mem,tenant-nsy,-89700095.29600736,disk_io_total,7-Recovery,round-8
tenant-mem,tenant-ntk,744887800.1349645,disk_io_total,7-Recovery,round-8
tenant-nsy,tenant-ntk,-339785685.05145943,disk_io_total,7-Recovery,round-8
