tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,59082.579412770174,20711.12282807014,14897.725783204734,-1594.967424047798,460609.9334515683
tenant-dsk,20711.12282807014,70929.85368467675,31898.747314651402,-2248.7413677285613,442686.3362857684
tenant-mem,14897.725783204734,31898.747314651402,59475.781703863446,-1028.3401685235349,77878.32164223796
tenant-nsy,-1594.967424047798,-2248.7413677285613,-1028.3401685235349,1031.270938558809,-83219.32229913949
tenant-ntk,460609.9334515683,442686.3362857684,77878.32164223796,-83219.32229913949,732296881.3014182
