tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,44727.67052187209,3667.70684584801,15494.28738525306,19171.33336511475,358597.8754423536
tenant-dsk,3667.70684584801,45087.61061393451,7591.2805443636225,-76669.59292579502,349485.01330302126
tenant-mem,15494.28738525306,7591.2805443636225,60181.97649398883,126799.37570324402,-1100802.8208130726
tenant-nsy,19171.33336511475,-76669.59292579502,126799.37570324402,43920626.86252964,13891432.512390092
tenant-ntk,358597.8754423536,349485.01330302126,-1100802.8208130726,13891432.512390092,752703592.3970238
