tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.08849306706343645,0.14471750119367763,0.2271235900070286,0.11693849961561639
tenant-dsk,0.08849306706343645,1.0,0.10947296299581608,0.11617706275308962,0.2007463774980019
tenant-mem,0.14471750119367763,0.10947296299581608,1.0,-0.037842602302305704,0.22556513374271744
tenant-nsy,0.2271235900070286,0.11617706275308962,-0.037842602302305704,1.0,0.1366145343453234
tenant-ntk,0.11693849961561639,0.2007463774980019,0.22556513374271744,0.1366145343453234,1.0
