tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2592490.310901467,371147.7520508747,522971.3360406968,14189535.510508638
tenant-dsk,371147.7520508747,2028261.853668683,480761.5617444742,12015192.619283333
tenant-mem,522971.3360406968,480761.5617444742,2569916.099289638,14558723.17232077
tenant-ntk,14189535.510508638,12015192.619283333,14558723.17232077,6246871770.714243
