timestamp,value
"20250710_065245","0.0006361038430734545"
"20250710_065245","0.0009043106644165507"
"20250710_065252","0.0006361038430734545"
"20250710_065252","0.0009043106644165507"
"20250710_065258","0.0006361038430734545"
"20250710_065258","0.0009043106644165507"
"20250710_065304","0.0007051170701693692"
"20250710_065304","0.0010413666234541474"
"20250710_065310","0.0007051170701693692"
"20250710_065310","0.0010413666234541474"
"20250710_065316","0.0007051170701693692"
"20250710_065316","0.0010413666234541474"
"20250710_065322","0.0007051170701693692"
"20250710_065322","0.0010413666234541474"
"20250710_065328","0.0007051170701693692"
"20250710_065328","0.0010413666234541474"
"20250710_065334","0.0007051170701693692"
"20250710_065334","0.0010413666234541474"
"20250710_065340","0.0007051170701693692"
"20250710_065340","0.0010413666234541474"
"20250710_065346","0.0007051170701693692"
"20250710_065346","0.0010413666234541474"
"20250710_065352","0.0007051170701693692"
"20250710_065352","0.0010413666234541474"
"20250710_065358","0.0007051170701693692"
"20250710_065358","0.0010413666234541474"
"20250710_065405","0.0007217975724097884"
"20250710_065405","0.0010241527663821914"
"20250710_065411","0.0007217975724097884"
"20250710_065411","0.0010241527663821914"
"20250710_065417","0.0007217975724097884"
"20250710_065417","0.0010241527663821914"
"20250710_065423","0.0007217975724097884"
"20250710_065423","0.0010241527663821914"
"20250710_065429","0.0007217975724097884"
"20250710_065429","0.0010241527663821914"
"20250710_065435","0.0007217975724097884"
"20250710_065435","0.0010241527663821914"
"20250710_065441","0.0007217975724097884"
"20250710_065441","0.0010241527663821914"
"20250710_065447","0.0007217975724097884"
"20250710_065447","0.0010241527663821914"
"20250710_065453","0.0007217975724097884"
"20250710_065453","0.0010241527663821914"
"20250710_065459","0.0006149648918282822"
"20250710_065459","0.0009568466729596186"
"20250710_065505","0.0006149648918282822"
"20250710_065505","0.0009568466729596186"
"20250710_065511","0.0006149648918282822"
"20250710_065511","0.0009568466729596186"
"20250710_065517","0.0006149648918282822"
"20250710_065517","0.0009568466729596186"
