tenant_id,metric_name,experimental_phase,mean,volatility,count,baseline_mean,baseline_std,baseline_count,percentage_change,cohen_d,p_value,is_significant
tenant-cpu,cpu_usage,2-CPU-Noise,2.5572194303148956,0.22910558358093303,355,3.758951398947725,0.3038890070241223,364,-31.96987247478752,-4.457924326544494,1.6228728515142725e-272,True
tenant-cpu,cpu_usage,3-Memory-Noise,2.866751025823473,0.23205963546133018,355,3.758951398947725,0.3038890070241223,364,-23.735352720282922,-3.294479991179101,1.9796180734331675e-202,True
tenant-cpu,cpu_usage,4-Network-Noise,2.3851612629681602,0.2458859514813843,354,3.758951398947725,0.3038890070241223,364,-36.54716409379864,-4.962834165431698,9.107606222781113e-304,True
tenant-cpu,cpu_usage,5-Disk-Noise,3.3837675364840747,0.2675020281549394,358,3.758951398947725,0.3038890070241223,364,-9.981077769951442,-1.309882934533762,6.44643311243246e-58,True
tenant-cpu,cpu_usage,6-Combined-Noise,1.671212994438836,0.18731861581658202,180,3.758951398947725,0.3038890070241223,364,-55.54044686753138,-7.703996931899554,0.0,True
tenant-cpu,cpu_usage,7-Recovery,3.684249810423541,0.44617151492267176,250,3.758951398947725,0.3038890070241223,364,-1.9872985999525183,-0.20273528132292218,0.021651273415862655,True
tenant-cpu,memory_usage,2-CPU-Noise,256518876.66478872,46159448.0740211,355,250680395.74794522,41293573.26812167,365,2.3290536539259317,0.13341959118435187,0.07435447343814693,False
tenant-cpu,memory_usage,3-Memory-Noise,262162922.36619717,47130336.32548822,355,250680395.74794522,41293573.26812167,365,4.580544315797806,0.2593889965365244,0.0005455705278477682,True
tenant-cpu,memory_usage,4-Network-Noise,256186506.84745762,47097047.13658556,354,250680395.74794522,41293573.26812167,365,2.1964665737358646,0.124443072611271,0.09638380381327566,False
tenant-cpu,memory_usage,5-Disk-Noise,260938219.97765362,48559696.43542106,358,250680395.74794522,41293573.26812167,365,4.091992993350173,0.22775870934855216,0.0023197739757920646,True
tenant-cpu,memory_usage,6-Combined-Noise,258368261.68888888,52843031.00309362,180,250680395.74794522,41293573.26812167,365,3.0667998261314673,0.1692376062194995,0.08811929333702476,False
tenant-cpu,memory_usage,7-Recovery,273114071.04,50750281.0435156,250,250680395.74794522,41293573.26812167,365,8.949114359389904,0.4944256237653276,1.250843186142814e-08,True
tenant-dsk,cpu_usage,2-CPU-Noise,0.9634220438129927,0.09944961971385094,355,1.0161317542736785,0.11232250703873868,364,-5.187290943226378,-0.49650205160776734,5.2706589865305684e-11,True
tenant-dsk,cpu_usage,3-Memory-Noise,0.958821365033933,0.09662959715800594,355,1.0161317542736785,0.11232250703873868,364,-5.640054943535393,-0.5464979040532524,5.888269045016768e-13,True
tenant-dsk,cpu_usage,4-Network-Noise,0.9172854966401867,0.09318001378096653,354,1.0161317542736785,0.11232250703873868,364,-9.727700883055883,-0.9566159553302334,4.538912001205757e-34,True
tenant-dsk,cpu_usage,5-Disk-Noise,0.8708800039784919,0.09436992895217815,358,1.0161317542736785,0.11232250703873868,364,-14.294578403271263,-1.3992103171890669,2.5404806553954357e-64,True
tenant-dsk,cpu_usage,6-Combined-Noise,0.8506484159711897,0.163615232707081,180,1.0161317542736785,0.11232250703873868,364,-16.285618238628395,-1.2584852286398494,1.5454737307028785e-27,True
tenant-dsk,cpu_usage,7-Recovery,0.9773735617056974,0.09703664556536827,250,1.0161317542736785,0.11232250703873868,364,-3.814288098464659,-0.3643760962374663,6.316258286743877e-06,True
tenant-dsk,memory_usage,2-CPU-Noise,502772681.1943662,43746561.93897227,355,495905222.48767126,59246675.56012016,365,1.3848329066277765,0.13160296804509658,0.0767309815676631,False
tenant-dsk,memory_usage,3-Memory-Noise,506412259.8760563,45198349.516207576,355,495905222.48767126,59246675.56012016,365,2.1187591725042325,0.19903592342490786,0.00754233380320192,True
