,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.0350824713574605,0.16766462727479775,0.11478438350050787
tenant-dsk,0.012311908318648273,,0.002266929435926332,0.016845767190500936
tenant-mem,0.17035938448388613,0.023814316482109396,,0.18889059252053422
tenant-ntk,0.14507239136115876,0.03369804246565193,0.18706552059012702,
