,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.7331060878525544,0.7935347517915738,0.9869552741964842
tenant-dsk,0.12161353040369015,,0.49635989801511504,0.9636062853992933
tenant-mem,0.8547096356083201,0.5580266639814718,,0.1609647557875925
tenant-ntk,0.6981859121097238,0.33637904817831144,0.2161385475412317,
