,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.9410133983523751,0.956866876677485,0.00016666980637636042,0.007209275232801016
tenant-dsk,0.6218689179891392,,0.41887854032871474,0.9581515781617836,0.0027944457740419156
tenant-mem,0.3387049474916997,0.82436434153241,,0.9077788050707062,0.7890938735635422
tenant-nsy,0.06611923992596472,0.7597391873767054,0.9739178477498696,,0.9907337478999907
tenant-ntk,0.5716513603422367,0.42158526949067865,0.6056904243142175,0.45276665921012715,
